Age,Age_Band,Gender,Primary_Device,Urban_or_Rural,Avg_Daily_Screen_Time_hr,Exceeded_Recommended_Limit,Health_Risk_Flag
13,Teens,Male,Smartphone,Rural,3.42,True,1
10,Pre-teens,Female,Tv,Urban,3.77,True,1
13,Teens,Male,Tv,Urban,7.35,True,1
18,Young Adults,Male,Smartphone,Rural,2.39,False,1
18,Young Adults,Female,Tv,Urban,5.1,True,1
16,Teens,Male,Laptop,Urban,3.63,True,1
13,Teens,Male,Laptop,Urban,4.28,True,1
11,Pre-teens,Female,Laptop,Urban,5.52,True,1
12,Pre-teens,Female,Smartphone,Rural,5.14,True,1
13,Teens,Male,Smartphone,Urban,2.65,False,1
18,Young Adults,Female,Tv,Urban,5.08,True,1
10,Pre-teens,Male,Tablet,Urban,4.02,True,1
15,Teens,Male,Smartphone,Rural,5.51,True,1
11,Pre-teens,Male,Laptop,Urban,3.77,True,1
15,Teens,Male,Laptop,Urban,3.09,True,1
17,Young Adults,Male,Tablet,Rural,6.11,True,1
17,Young Adults,Male,Tablet,Urban,4.63,True,1
10,Pre-teens,Male,Smartphone,Urban,7.67,True,1
17,Young Adults,Female,Smartphone,Urban,5.6,True,1
14,Teens,Male,Tv,Rural,4.94,True,1
18,Young Adults,Male,Tablet,Urban,3.67,True,1
16,Teens,Female,Smartphone,Urban,3.23,True,1
11,Pre-teens,Male,Smartphone,Rural,7.71,True,1
15,Teens,Female,Tablet,Urban,5.78,True,1
10,Pre-teens,Female,Tv,Rural,3.04,True,1
14,Teens,Male,Laptop,Urban,2.31,False,1
10,Pre-teens,Male,Smartphone,Urban,1.44,False,1
14,Teens,Female,Laptop,Rural,5.06,True,1
18,Young Adults,Female,Tv,Urban,5.75,True,1
17,Young Adults,Male,Tablet,Rural,6.12,True,1
17,Young Adults,Female,Laptop,Urban,5.61,True,1
18,Young Adults,Male,Laptop,Urban,5.34,True,1
18,Young Adults,Female,Laptop,Urban,6.85,True,1
13,Teens,Female,Laptop,Urban,2.89,False,1
9,Pre-teens,Male,Tv,Urban,6.87,True,1
18,Young Adults,Female,Smartphone,Rural,3.97,True,1
10,Pre-teens,Male,Smartphone,Urban,2.9,True,1
13,Teens,Male,Laptop,Urban,4.03,True,1
11,Pre-teens,Female,Laptop,Urban,6.11,True,1
13,Teens,Female,Smartphone,Urban,3.1,True,1
8,Kids,Male,Tablet,Rural,1.32,False,1
17,Young Adults,Male,Smartphone,Urban,2.66,False,1
8,Kids,Male,Tablet,Urban,2.77,True,1
10,Pre-teens,Female,Tv,Rural,5.83,True,1
15,Teens,Male,Smartphone,Urban,6.08,True,1
15,Teens,Female,Smartphone,Urban,3.98,True,1
18,Young Adults,Female,Smartphone,Urban,4.54,True,1
11,Pre-teens,Female,Smartphone,Urban,4.17,True,1
13,Teens,Female,Laptop,Rural,4.77,True,1
15,Teens,Male,Smartphone,Urban,5.11,True,1
14,Teens,Female,Smartphone,Urban,6.76,True,1
18,Young Adults,Female,Tv,Urban,2.01,False,1
14,Teens,Female,Smartphone,Urban,5.71,True,1
11,Pre-teens,Male,Smartphone,Urban,3.54,True,1
16,Teens,Female,Tv,Urban,4.38,True,1
17,Young Adults,Female,Smartphone,Urban,2.31,False,1
13,Teens,Male,Tv,Urban,4.78,True,1
18,Young Adults,Female,Smartphone,Urban,5.33,True,1
10,Pre-teens,Male,Smartphone,Urban,4.92,True,1
12,Pre-teens,Female,Tv,Urban,6.63,True,1
12,Pre-teens,Female,Tv,Rural,4.99,True,1
12,Pre-teens,Male,Laptop,Urban,3.17,True,1
15,Teens,Female,Smartphone,Urban,2.77,False,1
16,Teens,Female,Laptop,Urban,5.13,True,1
16,Teens,Female,Tv,Urban,4.51,True,1
13,Teens,Female,Smartphone,Urban,6.02,True,1
13,Teens,Female,Smartphone,Urban,4.79,True,1
16,Teens,Male,Smartphone,Rural,3.74,True,1
11,Pre-teens,Female,Smartphone,Urban,6.23,True,1
13,Teens,Male,Laptop,Urban,3.17,True,1
11,Pre-teens,Female,Smartphone,Urban,5.36,True,1
18,Young Adults,Male,Tv,Urban,4.41,True,1
8,Kids,Male,Smartphone,Urban,8.36,True,1
14,Teens,Male,Tv,Urban,3.3,True,1
17,Young Adults,Male,Laptop,Urban,4.18,True,1
18,Young Adults,Female,Laptop,Urban,5.12,True,1
13,Teens,Male,Laptop,Urban,5.44,True,1
16,Teens,Female,Smartphone,Urban,3.1,True,1
14,Teens,Male,Smartphone,Urban,4.23,True,1
14,Teens,Male,Tv,Urban,3.98,True,1
9,Pre-teens,Male,Tablet,Rural,5.64,True,1
18,Young Adults,Female,Tablet,Urban,3.32,True,1
16,Teens,Female,Smartphone,Urban,2.55,False,1
17,Young Adults,Male,Smartphone,Urban,3.04,True,1
16,Teens,Male,Tablet,Rural,5.58,True,1
13,Teens,Female,Tv,Urban,5.97,True,1
10,Pre-teens,Male,Smartphone,Rural,3.9,True,1
8,Kids,Male,Tablet,Urban,1.7,False,1
11,Pre-teens,Male,Smartphone,Urban,4.21,True,1
10,Pre-teens,Female,Tablet,Rural,5.72,True,1
8,Kids,Female,Smartphone,Rural,3.64,True,1
10,Pre-teens,Female,Tv,Urban,4.24,True,1
11,Pre-teens,Male,Tv,Rural,6.64,True,1
15,Teens,Male,Tablet,Rural,5.25,True,1
16,Teens,Male,Tv,Urban,5.52,True,1
10,Pre-teens,Female,Smartphone,Urban,4.07,True,1
13,Teens,Male,Smartphone,Urban,4.79,True,1
17,Young Adults,Female,Smartphone,Urban,4.57,True,1
18,Young Adults,Male,Tablet,Rural,6.4,True,1
12,Pre-teens,Male,Smartphone,Urban,5.02,True,1
13,Teens,Female,Tv,Urban,5.94,True,1
11,Pre-teens,Male,Smartphone,Urban,3.16,True,1
17,Young Adults,Male,Laptop,Urban,6.1,True,1
13,Teens,Male,Laptop,Urban,6.09,True,1
14,Teens,Male,Smartphone,Rural,4.13,True,1
16,Teens,Female,Laptop,Rural,4.68,True,1
17,Young Adults,Female,Tv,Urban,6.07,True,1
14,Teens,Male,Smartphone,Rural,6.46,True,1
13,Teens,Female,Smartphone,Urban,5.87,True,1
8,Kids,Male,Smartphone,Rural,2.19,True,1
9,Pre-teens,Male,Tv,Rural,5.59,True,1
8,Kids,Female,Tv,Rural,2.15,True,1
16,Teens,Male,Smartphone,Urban,4.42,True,1
17,Young Adults,Female,Smartphone,Urban,6.33,True,1
17,Young Adults,Male,Smartphone,Urban,3.53,True,1
16,Teens,Male,Tablet,Rural,4.62,True,1
14,Teens,Female,Smartphone,Rural,6.9,True,1
9,Pre-teens,Female,Tv,Rural,4.49,True,1
13,Teens,Male,Tv,Urban,5.9,True,1
18,Young Adults,Male,Tv,Urban,4.05,True,1
11,Pre-teens,Male,Smartphone,Urban,5.19,True,1
8,Kids,Female,Tv,Urban,5.52,True,1
8,Kids,Female,Tv,Urban,7.44,True,1
12,Pre-teens,Female,Laptop,Urban,4.78,True,1
9,Pre-teens,Female,Tv,Urban,4.44,True,1
11,Pre-teens,Female,Smartphone,Urban,4.01,True,1
8,Kids,Male,Tablet,Urban,0.52,False,1
11,Pre-teens,Female,Laptop,Rural,3.77,True,1
18,Young Adults,Female,Tv,Rural,4.7,True,1
13,Teens,Female,Tablet,Urban,3.4,True,1
17,Young Adults,Male,Smartphone,Urban,5.72,True,1
11,Pre-teens,Female,Smartphone,Urban,3.99,True,1
8,Kids,Male,Smartphone,Urban,5.45,True,1
14,Teens,Male,Tv,Urban,4.94,True,1
9,Pre-teens,Male,Tv,Rural,6.3,True,1
16,Teens,Male,Smartphone,Urban,4.16,True,1
10,Pre-teens,Male,Smartphone,Urban,1.45,False,1
15,Teens,Male,Tv,Urban,2.29,False,1
15,Teens,Female,Tv,Rural,5.82,True,1
10,Pre-teens,Male,Smartphone,Rural,3.71,True,1
11,Pre-teens,Male,Tablet,Urban,4.69,True,1
9,Pre-teens,Female,Tablet,Urban,3.36,True,1
11,Pre-teens,Female,Smartphone,Urban,3.74,True,1
18,Young Adults,Male,Laptop,Rural,5.34,True,1
18,Young Adults,Male,Smartphone,Urban,3.79,True,1
18,Young Adults,Female,Smartphone,Urban,5.95,True,1
16,Teens,Male,Tv,Urban,3.93,True,1
9,Pre-teens,Female,Tablet,Urban,5.75,True,1
10,Pre-teens,Male,Smartphone,Rural,5.98,True,1
18,Young Adults,Male,Laptop,Urban,3.38,True,1
18,Young Adults,Male,Laptop,Urban,4.05,True,1
11,Pre-teens,Male,Tv,Urban,4.0,True,1
12,Pre-teens,Male,Laptop,Urban,5.12,True,1
8,Kids,Male,Smartphone,Urban,6.45,True,1
14,Teens,Male,Laptop,Urban,4.48,True,1
17,Young Adults,Female,Tablet,Urban,4.22,True,1
14,Teens,Female,Smartphone,Urban,4.32,True,1
16,Teens,Female,Smartphone,Urban,6.01,True,1
11,Pre-teens,Male,Tablet,Rural,6.62,True,1
13,Teens,Female,Tv,Urban,4.91,True,1
18,Young Adults,Male,Smartphone,Urban,2.81,False,1
9,Pre-teens,Female,Tablet,Urban,3.01,True,1
9,Pre-teens,Male,Tablet,Urban,4.4,True,1
17,Young Adults,Female,Smartphone,Urban,5.88,True,1
12,Pre-teens,Female,Smartphone,Rural,6.52,True,1
14,Teens,Female,Smartphone,Rural,4.92,True,1
8,Kids,Female,Tablet,Rural,4.66,True,1
17,Young Adults,Female,Laptop,Urban,5.43,True,1
17,Young Adults,Male,Laptop,Rural,4.36,True,1
14,Teens,Female,Smartphone,Urban,4.43,True,1
17,Young Adults,Female,Laptop,Urban,5.77,True,1
13,Teens,Male,Tablet,Urban,3.02,True,1
13,Teens,Male,Smartphone,Urban,4.73,True,1
15,Teens,Female,Smartphone,Rural,4.09,True,1
15,Teens,Female,Laptop,Rural,3.91,True,1
13,Teens,Female,Tv,Urban,3.88,True,1
10,Pre-teens,Female,Tv,Urban,0.0,False,1
12,Pre-teens,Male,Tv,Rural,4.75,True,1
9,Pre-teens,Female,Tv,Urban,7.32,True,1
12,Pre-teens,Male,Tablet,Urban,4.28,True,1
16,Teens,Female,Smartphone,Urban,4.69,True,1
17,Young Adults,Female,Laptop,Urban,8.27,True,1
8,Kids,Female,Tv,Urban,1.86,False,1
17,Young Adults,Female,Smartphone,Urban,5.67,True,1
12,Pre-teens,Female,Smartphone,Urban,6.57,True,1
13,Teens,Female,Tv,Urban,4.96,True,1
18,Young Adults,Male,Tv,Rural,4.23,True,1
14,Teens,Male,Smartphone,Urban,4.48,True,1
16,Teens,Male,Smartphone,Urban,3.87,True,1
13,Teens,Female,Laptop,Urban,4.21,True,1
12,Pre-teens,Male,Laptop,Urban,3.96,True,1
14,Teens,Female,Tv,Urban,5.54,True,1
8,Kids,Female,Smartphone,Urban,9.71,True,1
18,Young Adults,Female,Tv,Urban,5.04,True,1
12,Pre-teens,Male,Tablet,Rural,4.26,True,1
9,Pre-teens,Male,Tv,Urban,6.19,True,1
11,Pre-teens,Male,Smartphone,Urban,3.41,True,1
14,Teens,Male,Smartphone,Urban,4.59,True,1
12,Pre-teens,Female,Tv,Urban,5.16,True,1
13,Teens,Female,Tablet,Urban,4.39,True,1
9,Pre-teens,Female,Tv,Urban,6.48,True,1
10,Pre-teens,Male,Tv,Urban,0.0,False,1
14,Teens,Male,Tablet,Urban,4.81,True,1
18,Young Adults,Male,Smartphone,Urban,5.7,True,1
9,Pre-teens,Female,Tv,Urban,0.0,False,1
13,Teens,Male,Laptop,Urban,5.09,True,1
12,Pre-teens,Male,Smartphone,Urban,5.77,True,1
17,Young Adults,Female,Laptop,Rural,5.75,True,1
8,Kids,Male,Smartphone,Rural,2.16,True,1
18,Young Adults,Male,Tv,Rural,4.52,True,1
17,Young Adults,Female,Tv,Urban,5.78,True,1
18,Young Adults,Female,Smartphone,Urban,4.79,True,1
11,Pre-teens,Female,Laptop,Urban,1.82,False,1
18,Young Adults,Female,Tablet,Urban,3.56,True,1
9,Pre-teens,Female,Tv,Urban,2.48,True,1
11,Pre-teens,Female,Laptop,Rural,3.39,True,1
8,Kids,Male,Smartphone,Urban,0.99,False,1
9,Pre-teens,Male,Tablet,Urban,10.49,True,1
15,Teens,Male,Smartphone,Urban,5.61,True,1
13,Teens,Male,Laptop,Urban,4.91,True,1
9,Pre-teens,Male,Smartphone,Urban,4.76,True,1
13,Teens,Male,Tv,Urban,2.87,False,1
17,Young Adults,Male,Laptop,Urban,4.88,True,1
16,Teens,Male,Smartphone,Urban,4.87,True,1
14,Teens,Male,Smartphone,Urban,4.47,True,1
16,Teens,Male,Smartphone,Urban,2.01,False,1
12,Pre-teens,Male,Smartphone,Rural,5.34,True,1
14,Teens,Female,Tv,Urban,6.97,True,1
18,Young Adults,Male,Smartphone,Rural,4.17,True,1
14,Teens,Male,Smartphone,Rural,4.65,True,1
10,Pre-teens,Male,Tablet,Urban,1.0,False,1
14,Teens,Male,Smartphone,Urban,6.65,True,1
8,Kids,Male,Smartphone,Urban,1.25,False,1
16,Teens,Male,Smartphone,Urban,3.55,True,1
17,Young Adults,Female,Laptop,Urban,4.32,True,1
13,Teens,Female,Smartphone,Rural,3.68,True,1
12,Pre-teens,Male,Tablet,Urban,5.04,True,1
14,Teens,Male,Tv,Urban,4.57,True,1
12,Pre-teens,Female,Smartphone,Urban,2.96,False,1
17,Young Adults,Male,Tv,Urban,5.98,True,1
12,Pre-teens,Female,Smartphone,Urban,5.72,True,1
18,Young Adults,Male,Smartphone,Urban,3.48,True,1
17,Young Adults,Female,Smartphone,Urban,6.35,True,1
18,Young Adults,Female,Smartphone,Urban,5.58,True,1
14,Teens,Male,Smartphone,Urban,4.97,True,1
17,Young Adults,Female,Smartphone,Urban,7.45,True,1
14,Teens,Male,Tv,Rural,4.66,True,1
18,Young Adults,Male,Tablet,Urban,4.11,True,1
10,Pre-teens,Male,Smartphone,Urban,3.26,True,1
10,Pre-teens,Female,Smartphone,Urban,7.53,True,1
17,Young Adults,Female,Smartphone,Urban,4.51,True,1
10,Pre-teens,Female,Smartphone,Urban,2.69,True,1
13,Teens,Female,Laptop,Urban,2.79,False,1
13,Teens,Female,Tv,Urban,5.54,True,1
10,Pre-teens,Female,Tv,Urban,2.16,True,1
10,Pre-teens,Male,Smartphone,Urban,7.87,True,1
15,Teens,Female,Tablet,Rural,4.58,True,1
15,Teens,Male,Smartphone,Urban,6.0,True,1
14,Teens,Male,Smartphone,Urban,3.44,True,1
17,Young Adults,Male,Laptop,Urban,1.97,False,1
11,Pre-teens,Female,Tablet,Urban,3.11,True,1
11,Pre-teens,Female,Smartphone,Urban,4.9,True,1
10,Pre-teens,Female,Tv,Urban,1.0,False,1
12,Pre-teens,Female,Tv,Rural,5.22,True,1
10,Pre-teens,Female,Tv,Urban,2.97,True,1
15,Teens,Male,Smartphone,Rural,5.86,True,1
14,Teens,Male,Tablet,Rural,4.96,True,1
10,Pre-teens,Male,Smartphone,Rural,5.87,True,1
16,Teens,Male,Smartphone,Urban,3.99,True,1
12,Pre-teens,Male,Smartphone,Urban,3.73,True,1
16,Teens,Female,Smartphone,Urban,6.22,True,1
14,Teens,Male,Smartphone,Urban,5.23,True,1
14,Teens,Male,Smartphone,Rural,5.12,True,1
13,Teens,Male,Tv,Urban,3.89,True,1
9,Pre-teens,Female,Smartphone,Rural,4.4,True,1
16,Teens,Male,Tv,Urban,3.58,True,1
13,Teens,Female,Smartphone,Urban,6.52,True,1
15,Teens,Female,Smartphone,Rural,3.39,True,1
8,Kids,Female,Tablet,Rural,7.25,True,1
12,Pre-teens,Female,Smartphone,Urban,4.29,True,1
8,Kids,Female,Tv,Rural,3.33,True,1
17,Young Adults,Male,Tablet,Urban,5.34,True,1
18,Young Adults,Male,Tv,Urban,5.55,True,1
15,Teens,Female,Tv,Urban,4.48,True,1
15,Teens,Female,Laptop,Urban,3.04,True,1
8,Kids,Male,Tv,Rural,3.0,True,1
16,Teens,Female,Tv,Urban,4.57,True,1
9,Pre-teens,Female,Tv,Rural,1.18,False,1
16,Teens,Male,Tv,Urban,2.76,False,1
8,Kids,Female,Smartphone,Rural,1.19,False,1
17,Young Adults,Male,Tablet,Urban,4.05,True,1
16,Teens,Male,Smartphone,Urban,4.09,True,1
11,Pre-teens,Male,Laptop,Rural,3.29,True,1
16,Teens,Male,Smartphone,Urban,4.6,True,1
14,Teens,Male,Smartphone,Rural,7.4,True,1
18,Young Adults,Male,Smartphone,Rural,4.2,True,1
13,Teens,Male,Smartphone,Urban,4.58,True,1
12,Pre-teens,Female,Laptop,Urban,2.42,False,1
18,Young Adults,Female,Smartphone,Urban,3.28,True,1
16,Teens,Male,Tv,Urban,4.0,True,1
9,Pre-teens,Female,Tablet,Rural,6.05,True,1
18,Young Adults,Male,Laptop,Urban,5.27,True,1
9,Pre-teens,Male,Tablet,Urban,1.73,False,1
18,Young Adults,Male,Smartphone,Urban,5.0,True,1
16,Teens,Female,Laptop,Urban,5.47,True,1
10,Pre-teens,Male,Tablet,Urban,7.38,True,1
15,Teens,Female,Smartphone,Urban,4.11,True,1
18,Young Adults,Male,Smartphone,Urban,3.86,True,1
16,Teens,Male,Smartphone,Urban,4.98,True,1
15,Teens,Male,Laptop,Urban,3.51,True,1
8,Kids,Female,Tv,Urban,8.18,True,1
11,Pre-teens,Female,Laptop,Urban,2.69,False,1
16,Teens,Female,Tv,Urban,3.9,True,1
9,Pre-teens,Female,Tv,Urban,6.76,True,1
17,Young Adults,Male,Smartphone,Urban,4.43,True,1
15,Teens,Female,Tablet,Urban,6.51,True,1
13,Teens,Female,Tablet,Rural,5.06,True,1
15,Teens,Male,Tv,Rural,3.58,True,1
14,Teens,Male,Smartphone,Urban,3.42,True,1
12,Pre-teens,Female,Tv,Urban,6.41,True,1
16,Teens,Male,Smartphone,Rural,5.33,True,1
11,Pre-teens,Male,Laptop,Rural,3.52,True,1
13,Teens,Male,Smartphone,Urban,4.84,True,1
9,Pre-teens,Female,Tv,Urban,7.83,True,1
9,Pre-teens,Male,Tv,Urban,4.03,True,1
9,Pre-teens,Male,Tablet,Urban,0.0,False,1
17,Young Adults,Male,Smartphone,Urban,3.14,True,1
14,Teens,Male,Tv,Rural,5.7,True,1
9,Pre-teens,Female,Smartphone,Rural,6.07,True,1
9,Pre-teens,Female,Smartphone,Urban,0.0,False,1
16,Teens,Male,Smartphone,Rural,6.35,True,1
14,Teens,Female,Tablet,Urban,3.78,True,1
18,Young Adults,Male,Tablet,Rural,4.93,True,1
10,Pre-teens,Male,Tv,Rural,7.65,True,1
10,Pre-teens,Male,Tv,Urban,2.64,True,1
14,Teens,Female,Laptop,Urban,4.52,True,1
12,Pre-teens,Male,Smartphone,Urban,5.02,True,1
17,Young Adults,Male,Tv,Rural,3.94,True,1
13,Teens,Male,Tv,Urban,4.0,True,1
15,Teens,Female,Laptop,Urban,3.95,True,1
16,Teens,Female,Tv,Urban,4.97,True,1
8,Kids,Female,Tv,Rural,2.88,True,1
10,Pre-teens,Male,Smartphone,Urban,5.77,True,1
18,Young Adults,Female,Tv,Urban,5.01,True,1
14,Teens,Female,Smartphone,Urban,4.94,True,1
13,Teens,Male,Smartphone,Rural,4.64,True,1
14,Teens,Male,Laptop,Rural,4.56,True,1
15,Teens,Male,Laptop,Urban,4.04,True,1
13,Teens,Female,Smartphone,Urban,4.54,True,1
10,Pre-teens,Female,Tv,Rural,1.91,False,1
9,Pre-teens,Female,Tablet,Urban,6.62,True,1
14,Teens,Female,Tv,Urban,5.89,True,1
18,Young Adults,Male,Tv,Urban,4.87,True,1
8,Kids,Female,Tv,Urban,2.67,True,1
10,Pre-teens,Female,Tv,Urban,0.0,False,1
18,Young Adults,Male,Laptop,Urban,3.75,True,1
11,Pre-teens,Male,Smartphone,Urban,4.92,True,1
8,Kids,Male,Smartphone,Rural,0.16,False,1
12,Pre-teens,Female,Tablet,Rural,3.56,True,1
17,Young Adults,Female,Laptop,Rural,4.63,True,1
10,Pre-teens,Male,Tv,Rural,3.33,True,1
9,Pre-teens,Male,Tablet,Urban,4.2,True,1
10,Pre-teens,Male,Tv,Urban,0.0,False,1
15,Teens,Female,Laptop,Rural,3.77,True,1
13,Teens,Male,Tv,Urban,4.23,True,1
14,Teens,Male,Smartphone,Urban,4.69,True,1
13,Teens,Female,Tablet,Urban,4.56,True,1
13,Teens,Male,Laptop,Urban,6.08,True,1
10,Pre-teens,Female,Tablet,Urban,4.5,True,1
15,Teens,Male,Tablet,Urban,2.31,False,1
14,Teens,Female,Laptop,Rural,3.89,True,1
14,Teens,Male,Laptop,Urban,3.97,True,1
13,Teens,Female,Tv,Urban,3.88,True,1
12,Pre-teens,Male,Smartphone,Urban,4.91,True,1
17,Young Adults,Male,Tv,Urban,4.59,True,1
15,Teens,Male,Smartphone,Rural,3.63,True,1
12,Pre-teens,Male,Smartphone,Rural,3.36,True,1
16,Teens,Female,Laptop,Rural,2.66,False,1
16,Teens,Male,Tv,Urban,6.55,True,1
8,Kids,Male,Tablet,Urban,6.76,True,1
13,Teens,Female,Smartphone,Urban,5.33,True,1
14,Teens,Male,Smartphone,Rural,4.85,True,1
10,Pre-teens,Male,Smartphone,Rural,4.12,True,1
14,Teens,Female,Laptop,Rural,6.21,True,1
18,Young Adults,Male,Smartphone,Rural,5.05,True,1
18,Young Adults,Female,Smartphone,Urban,5.36,True,1
14,Teens,Female,Laptop,Urban,5.21,True,1
18,Young Adults,Female,Smartphone,Urban,4.68,True,1
9,Pre-teens,Male,Tablet,Urban,1.8,False,1
14,Teens,Male,Tv,Rural,3.12,True,1
8,Kids,Male,Smartphone,Urban,4.51,True,1
12,Pre-teens,Male,Smartphone,Urban,4.83,True,1
16,Teens,Female,Smartphone,Urban,3.17,True,1
14,Teens,Male,Smartphone,Urban,5.66,True,1
14,Teens,Male,Smartphone,Rural,3.35,True,1
18,Young Adults,Female,Laptop,Urban,4.67,True,1
9,Pre-teens,Female,Smartphone,Rural,3.73,True,1
15,Teens,Male,Tv,Rural,4.95,True,1
10,Pre-teens,Male,Tv,Urban,5.51,True,1
15,Teens,Female,Tablet,Rural,2.68,False,1
10,Pre-teens,Male,Smartphone,Urban,2.85,True,1
17,Young Adults,Female,Smartphone,Urban,1.66,False,1
14,Teens,Female,Smartphone,Urban,4.56,True,1
9,Pre-teens,Female,Smartphone,Urban,5.68,True,1
11,Pre-teens,Male,Tv,Rural,6.98,True,1
18,Young Adults,Female,Laptop,Urban,4.79,True,1
13,Teens,Male,Smartphone,Urban,4.34,True,1
18,Young Adults,Female,Laptop,Urban,5.94,True,1
16,Teens,Female,Tablet,Rural,5.53,True,1
12,Pre-teens,Male,Smartphone,Urban,4.78,True,1
16,Teens,Male,Smartphone,Urban,4.96,True,1
12,Pre-teens,Female,Smartphone,Urban,3.36,True,1
17,Young Adults,Male,Tv,Rural,2.93,False,1
15,Teens,Female,Smartphone,Urban,3.34,True,1
8,Kids,Female,Smartphone,Rural,3.33,True,1
14,Teens,Male,Tv,Rural,4.03,True,1
11,Pre-teens,Female,Laptop,Urban,3.1,True,1
12,Pre-teens,Male,Laptop,Urban,4.93,True,1
13,Teens,Female,Smartphone,Rural,4.72,True,1
12,Pre-teens,Male,Smartphone,Rural,3.64,True,1
8,Kids,Male,Smartphone,Urban,8.52,True,1
16,Teens,Female,Tablet,Urban,5.52,True,1
9,Pre-teens,Male,Smartphone,Urban,1.14,False,1
16,Teens,Female,Tablet,Rural,6.38,True,1
17,Young Adults,Female,Tv,Rural,1.63,False,1
9,Pre-teens,Female,Smartphone,Rural,8.08,True,1
16,Teens,Male,Smartphone,Rural,5.18,True,1
13,Teens,Male,Laptop,Urban,2.93,False,1
18,Young Adults,Male,Tv,Urban,4.18,True,1
16,Teens,Female,Tablet,Rural,4.31,True,1
13,Teens,Female,Laptop,Urban,2.45,False,1
13,Teens,Male,Laptop,Urban,4.92,True,1
18,Young Adults,Female,Tv,Urban,4.94,True,1
9,Pre-teens,Male,Tablet,Urban,3.24,True,1
15,Teens,Male,Smartphone,Rural,5.04,True,1
10,Pre-teens,Male,Tv,Rural,5.35,True,1
14,Teens,Male,Smartphone,Urban,5.77,True,1
12,Pre-teens,Female,Smartphone,Urban,5.63,True,1
10,Pre-teens,Male,Tablet,Urban,4.93,True,1
8,Kids,Female,Tablet,Urban,6.66,True,1
15,Teens,Female,Smartphone,Urban,4.46,True,1
10,Pre-teens,Female,Smartphone,Rural,5.82,True,1
8,Kids,Male,Tv,Rural,4.04,True,1
11,Pre-teens,Female,Smartphone,Urban,4.31,True,1
15,Teens,Female,Smartphone,Urban,2.94,False,1
10,Pre-teens,Male,Tv,Urban,7.08,True,1
8,Kids,Female,Smartphone,Rural,7.35,True,1
11,Pre-teens,Male,Laptop,Rural,4.43,True,1
16,Teens,Female,Tv,Rural,5.17,True,1
8,Kids,Male,Smartphone,Urban,7.01,True,1
18,Young Adults,Male,Smartphone,Urban,2.85,False,1
9,Pre-teens,Male,Smartphone,Urban,6.1,True,1
16,Teens,Female,Smartphone,Urban,5.22,True,1
9,Pre-teens,Male,Tv,Rural,1.12,False,1
10,Pre-teens,Male,Tablet,Urban,1.6,False,1
14,Teens,Male,Smartphone,Urban,4.83,True,1
10,Pre-teens,Female,Tv,Urban,2.78,True,1
16,Teens,Male,Smartphone,Urban,6.41,True,1
13,Teens,Male,Laptop,Urban,6.3,True,1
10,Pre-teens,Female,Tablet,Urban,2.17,True,1
16,Teens,Female,Smartphone,Urban,4.01,True,1
8,Kids,Female,Smartphone,Urban,6.13,True,1
17,Young Adults,Male,Smartphone,Urban,4.31,True,1
10,Pre-teens,Female,Smartphone,Urban,5.11,True,1
8,Kids,Female,Smartphone,Urban,2.93,True,1
9,Pre-teens,Female,Tv,Urban,2.11,True,1
15,Teens,Male,Tv,Rural,5.5,True,1
14,Teens,Female,Tv,Urban,5.09,True,1
9,Pre-teens,Female,Tv,Urban,6.81,True,1
9,Pre-teens,Male,Tv,Rural,3.82,True,1
16,Teens,Male,Laptop,Urban,3.28,True,1
13,Teens,Male,Smartphone,Urban,4.52,True,1
12,Pre-teens,Male,Laptop,Rural,5.9,True,1
17,Young Adults,Female,Smartphone,Rural,6.11,True,1
13,Teens,Female,Smartphone,Urban,5.22,True,1
16,Teens,Male,Smartphone,Urban,3.04,True,1
18,Young Adults,Male,Smartphone,Rural,4.04,True,1
14,Teens,Female,Smartphone,Urban,4.51,True,1
17,Young Adults,Female,Tv,Urban,4.26,True,1
17,Young Adults,Female,Laptop,Urban,3.28,True,1
16,Teens,Male,Smartphone,Urban,3.73,True,1
11,Pre-teens,Female,Laptop,Rural,3.8,True,1
9,Pre-teens,Male,Tv,Urban,1.15,False,1
15,Teens,Female,Smartphone,Urban,4.5,True,1
11,Pre-teens,Male,Smartphone,Urban,5.53,True,1
16,Teens,Female,Smartphone,Urban,3.58,True,1
11,Pre-teens,Male,Smartphone,Rural,6.67,True,1
15,Teens,Female,Tv,Urban,5.25,True,1
16,Teens,Female,Laptop,Urban,5.9,True,1
16,Teens,Male,Smartphone,Urban,3.68,True,1
17,Young Adults,Male,Smartphone,Urban,4.23,True,1
11,Pre-teens,Female,Smartphone,Urban,4.94,True,1
8,Kids,Male,Tablet,Rural,5.02,True,1
10,Pre-teens,Female,Smartphone,Urban,11.33,True,1
16,Teens,Male,Tv,Urban,5.87,True,1
11,Pre-teens,Female,Tablet,Rural,5.63,True,1
12,Pre-teens,Female,Laptop,Urban,5.92,True,1
14,Teens,Male,Smartphone,Rural,4.18,True,1
12,Pre-teens,Female,Tv,Urban,4.5,True,1
11,Pre-teens,Female,Laptop,Urban,4.52,True,1
9,Pre-teens,Female,Tv,Rural,3.26,True,1
9,Pre-teens,Male,Tv,Rural,8.84,True,1
11,Pre-teens,Female,Smartphone,Rural,7.13,True,1
17,Young Adults,Female,Laptop,Urban,5.26,True,1
17,Young Adults,Female,Laptop,Urban,4.91,True,1
